TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2014,7,10,22,31,3XX ALEXANDER ST,Strathcona,492893.912,5459034.7296
Other Theft,2014,5,28,18,0,3XX ALEXANDER ST,Strathcona,492900.992,5459043.6545
Other Theft,2014,9,10,22,31,3XX ALEXANDER ST,Strathcona,492900.992,5459043.6545
Other Theft,2014,8,31,9,15,3XX ALEXANDER ST,Strathcona,492914.5747,5459043.2255
Other Theft,2014,2,15,14,45,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2014,11,27,18,18,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2014,12,28,20,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2014,1,7,16,46,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,2,6,21,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,5,3,22,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,5,7,1,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,8,1,8,46,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,10,24,3,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,11,12,2,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,12,19,5,30,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,12,20,8,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2014,5,6,2,45,3XX ALEXANDER ST,Strathcona,492999.1782,5459031.4048
Other Theft,2014,5,22,13,12,3XX ALEXANDER ST,Strathcona,492999.1782,5459031.4048
Other Theft,2014,7,29,16,30,3XX ALEXANDER ST,Strathcona,492999.1782,5459031.4048
Other Theft,2014,10,21,9,30,3XX BURRARD ST,Central Business District,491516.6744,5459414.892
Other Theft,2014,11,12,13,3,3XX BURRARD ST,Central Business District,491517.6988,5459415.8916
Other Theft,2014,5,27,16,11,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2014,5,29,14,33,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2014,6,17,18,25,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2014,9,16,14,50,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2014,12,6,20,55,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2014,3,1,23,59,3XX CAMBIE ST,Central Business District,492052.1335,5458934.9581
Other Theft,2014,8,12,13,30,3XX CAMBIE ST,Central Business District,492052.1335,5458934.9581
Other Theft,2014,8,12,23,0,3XX CAMBIE ST,Central Business District,492052.1335,5458934.9581
Other Theft,2014,7,18,22,0,3XX CAMBIE ST,Central Business District,492061.334,5458965.0252
Other Theft,2014,1,18,0,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,2,1,2,30,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,2,13,14,6,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,3,13,22,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,3,22,2,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,3,28,22,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,5,5,23,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,5,9,20,36,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,6,13,1,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,6,15,1,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,7,24,23,59,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,8,21,22,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,9,20,3,30,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,9,20,23,30,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,9,22,12,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,11,21,17,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,12,13,0,0,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,12,30,0,10,3XX CAMBIE ST,Central Business District,492064.4008,5458975.0476
Other Theft,2014,6,2,15,20,3XX CARRALL ST,Central Business District,492411.4642,5458839.3788
Other Theft,2014,3,20,12,0,3XX CARRALL ST,Central Business District,492411.7115,5458845.2279
Other Theft,2014,4,29,15,0,3XX CARRALL ST,Central Business District,492411.7115,5458845.2279
Other Theft,2014,5,24,16,20,3XX CARRALL ST,Central Business District,492411.7115,5458845.2279
Other Theft,2014,8,17,14,40,3XX CARRALL ST,Central Business District,492421.1772,5458852.6404
Other Theft,2014,8,31,16,52,3XX CARRALL ST,Central Business District,492421.1772,5458852.6404
Other Theft,2014,9,15,9,30,3XX CARRALL ST,Central Business District,492421.1772,5458852.6404
Other Theft,2014,12,14,2,0,3XX COLUMBIA ST,Central Business District,492560.5973,5458841.5922
Other Theft,2014,3,27,16,20,3XX COLUMBIA ST,Central Business District,492569.7377,5458841.3368
Other Theft,2014,11,8,19,30,3XX DAVIE ST,Central Business District,491073.424,5458030.0514
Other Theft,2014,6,17,10,50,3XX DAVIE ST,Central Business District,491094.838,5457995.9387
Other Theft,2014,7,11,11,30,3XX DRAKE ST,Central Business District,490920.8338,5457936.7927
Other Theft,2014,4,8,18,0,3XX DUNLEVY AVE,Strathcona,493059.347,5458823.5644
Other Theft,2014,6,16,19,0,3XX DUNLEVY AVE,Strathcona,493059.347,5458823.5644
Other Theft,2014,1,25,22,0,3XX DUNLEVY AVE,Strathcona,493068.487,5458823.2928
Other Theft,2014,8,17,3,30,3XX DUNLEVY AVE,Strathcona,493068.487,5458823.2928
Other Theft,2014,5,1,18,0,3XX DUNLEVY AVE,Strathcona,493068.6,5458827.0951
Other Theft,2014,7,31,2,0,3XX DUNLEVY AVE,Strathcona,493068.6,5458827.0951
Other Theft,2014,11,14,17,0,3XX DUNSMUIR ST,Central Business District,491796.3944,5458737.8055
Other Theft,2014,6,29,0,0,3XX E 11TH AVE,Mount Pleasant,492944.6618,5456486.4561
Other Theft,2014,7,5,22,0,3XX E 11TH AVE,Mount Pleasant,492944.6618,5456486.4561
Other Theft,2014,12,8,6,59,3XX E 13TH AVE,Mount Pleasant,492931.8265,5456277.5443
Other Theft,2014,1,23,22,54,3XX E 1ST AVE,Strathcona,493014.5638,5457214.3649
Other Theft,2014,2,9,0,15,3XX E 28TH AVE,Riley Park,492870.1786,5454765.6784
Other Theft,2014,3,5,11,36,3XX E 2ND AVE,Mount Pleasant,492949.4721,5457145.3089
Other Theft,2014,8,28,19,54,3XX E 38TH AVE,Riley Park,492813.651,5453722.3442
Other Theft,2014,5,28,17,0,3XX E 39TH AVE,Riley Park,492899.9237,5453619.0012
Other Theft,2014,7,7,9,0,3XX E 40TH AVE,Riley Park,492782.5377,5453532.0503
Other Theft,2014,5,9,21,59,3XX E 46TH AVE,Sunset,492823.1365,5452848.7251
Other Theft,2014,2,6,16,20,3XX E 6TH AVE,Mount Pleasant,492923.6584,5456964.6398
Other Theft,2014,4,30,12,40,3XX E 6TH AVE,Mount Pleasant,492960.6829,5456972.7444
Other Theft,2014,6,11,11,50,3XX E 6TH AVE,Mount Pleasant,493021.1553,5456970.1792
Other Theft,2014,8,14,13,48,3XX E 7TH AVE,Mount Pleasant,492865.8202,5456865.9472
Other Theft,2014,11,9,1,45,3XX E 8TH AVE,Mount Pleasant,492885.2596,5456773.2742
Other Theft,2014,5,9,18,45,3XX E BROADWAY AVE,Mount Pleasant,492868.1518,5456682.07
Other Theft,2014,8,21,15,39,3XX E BROADWAY AVE,Mount Pleasant,492868.1518,5456682.07
Other Theft,2014,11,22,22,45,3XX E BROADWAY AVE,Mount Pleasant,492919.6716,5456679.3098
Other Theft,2014,1,12,10,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,1,19,12,28,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,1,25,13,40,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,1,28,13,15,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,6,13,55,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,7,18,28,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,9,20,49,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,11,17,9,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,13,14,40,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,19,15,17,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,22,14,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,24,14,44,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,2,24,16,36,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,10,16,14,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,10,17,40,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,12,19,8,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,17,17,35,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,22,12,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,28,12,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,3,31,16,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,1,11,35,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,1,17,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,2,18,38,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,6,12,37,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,8,21,52,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,11,15,35,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,13,11,29,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,17,13,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,20,16,31,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,22,12,21,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,24,12,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,27,11,52,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,4,29,17,38,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,1,13,42,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,2,10,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,5,15,20,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,8,15,43,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,8,18,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,10,12,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,10,16,21,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,10,19,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,14,21,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,23,17,37,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,24,13,52,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,5,28,13,39,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,5,8,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,20,16,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,21,19,4,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,22,23,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,23,12,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,23,13,54,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,26,12,48,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,6,26,15,9,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,2,11,20,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,2,12,4,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,2,13,43,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,2,14,41,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,2,17,37,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,3,12,5,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,3,12,35,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,3,13,54,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,3,17,6,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,4,11,47,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,4,13,46,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,5,12,20,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,5,13,56,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,9,18,36,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,11,19,25,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,17,12,5,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,20,13,12,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,21,10,29,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,7,24,9,51,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,1,11,27,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,2,9,36,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,4,14,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,11,13,56,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,11,16,51,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,12,10,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,16,19,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,20,12,24,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,20,17,18,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,21,9,45,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,21,20,2,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,22,13,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,8,25,10,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,1,13,53,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,2,15,29,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,3,18,8,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,15,17,34,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,18,15,40,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,9,19,17,58,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,5,12,33,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,14,10,16,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,15,14,21,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,15,15,50,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,15,16,2,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,16,15,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,27,13,29,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,28,16,2,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,29,9,47,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,29,10,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,29,11,57,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,29,20,25,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,31,11,15,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,10,31,11,54,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,14,12,14,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,17,10,22,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,23,21,26,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,24,11,29,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,25,11,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,26,12,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,26,17,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,1,12,38,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,2,11,42,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,3,11,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,12,11,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,12,13,17,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,12,14,59,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,16,13,30,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,22,10,35,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,12,31,10,10,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2014,11,26,14,46,3XX E BROADWAY AVE,Mount Pleasant,492934.3915,5456678.5212
Other Theft,2014,5,16,0,0,3XX E CORDOVA ST,Strathcona,492913.1931,5458832.835
Other Theft,2014,3,6,0,0,3XX E CORDOVA ST,Strathcona,493017.58,5458838.5251
Other Theft,2014,7,8,19,0,3XX E HASTINGS ST,Strathcona,492918.7075,5458728.5449
Other Theft,2014,3,29,21,30,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,4,1,16,25,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,4,3,20,0,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,4,6,7,54,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,5,1,13,0,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,5,1,17,53,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,5,9,8,30,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,6,9,19,20,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,6,30,15,28,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,9,4,12,0,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,9,12,11,25,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Other Theft,2014,4,8,22,49,3XX E HASTINGS ST,Strathcona,492968.2174,5458727.0777
Other Theft,2014,8,6,12,1,3XX E HASTINGS ST,Strathcona,492968.2174,5458727.0777
Other Theft,2014,2,12,7,33,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517
Other Theft,2014,3,10,18,44,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517
Other Theft,2014,8,26,10,0,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517
Other Theft,2014,12,11,15,0,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517
Other Theft,2014,6,29,10,30,3XX E HASTINGS ST,Strathcona,492981.9702,5458726.6701
Other Theft,2014,4,5,1,5,3XX E PENDER ST,Strathcona,492991.7908,5458617.9164
Other Theft,2014,9,22,14,0,3XX E WOODSTOCK AVE,Riley Park,492801.0371,5453428.1272
Other Theft,2014,12,20,21,42,3XX GORE AVE,Strathcona,492907.2841,5458832.9456
Other Theft,2014,3,5,15,0,3XX HELMCKEN ST,Central Business District,491199.964,5458124.3488
Other Theft,2014,10,5,13,20,3XX HOWE ST,Central Business District,491662.3137,5459274.154
Other Theft,2014,4,30,20,10,3XX HOWE ST,Central Business District,491719.0758,5459317.0065
Other Theft,2014,10,4,0,0,3XX INDUSTRIAL AVE,Strathcona,492908.7375,5457446.3914
Other Theft,2014,9,23,0,0,3XX JERVIS ST,Central Business District,490982.3336,5459710.0738
Other Theft,2014,7,15,9,0,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Other Theft,2014,11,19,17,10,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Other Theft,2014,11,29,21,45,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Other Theft,2014,12,24,2,52,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Other Theft,2014,5,28,12,0,3XX KINGSWAY AVE,Mount Pleasant,492941.1826,5456391.469
Other Theft,2014,6,21,11,19,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404
Other Theft,2014,8,30,23,0,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404
Other Theft,2014,10,20,16,49,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404
Other Theft,2014,2,26,13,15,3XX MAIN ST,Central Business District,492749.0819,5458833.1614
Other Theft,2014,7,3,23,1,3XX MAIN ST,Central Business District,492749.0819,5458833.1614
Other Theft,2014,11,1,11,17,3XX MAIN ST,Strathcona,492755.2693,5458759.7351
Other Theft,2014,1,22,12,30,3XX MENCHIONS MEWS,Central Business District,490501.5119,5459985.7265
Other Theft,2014,12,20,23,0,3XX N NANAIMO ST,Hastings-Sunrise,495896.5147,5459469.4614
Other Theft,2014,3,24,16,45,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2014,4,22,17,45,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2014,5,30,12,2,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2014,7,4,9,53,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2014,6,16,1,35,3XX POWELL ST,Strathcona,492940.2813,5458932.3656
Other Theft,2014,6,18,15,55,3XX POWELL ST,Strathcona,492940.2813,5458932.3656
Other Theft,2014,3,28,22,13,3XX POWELL ST,Strathcona,492953.303,5458941.1124
Other Theft,2014,4,2,12,0,3XX POWELL ST,Strathcona,492953.303,5458941.1124
Other Theft,2014,11,20,14,21,3XX POWELL ST,Strathcona,493000.7957,5458930.4998
Other Theft,2014,7,23,10,0,3XX PRINCESS AVE,Strathcona,493344.0156,5458748.212
Other Theft,2014,1,16,12,33,3XX PRINCESS AVE,Strathcona,493354.9443,5458799.6181
Other Theft,2014,2,10,2,59,3XX RICHARDS ST,Central Business District,491868.2519,5459039.1694
Other Theft,2014,5,16,2,0,3XX RICHARDS ST,Central Business District,491868.2519,5459039.1694
Other Theft,2014,3,16,11,59,3XX RICHARDS ST,Central Business District,491933.1215,5459105.2794
Other Theft,2014,5,23,15,56,3XX ROBSON ST,Central Business District,491498.9491,5458524.1438
Other Theft,2014,7,14,14,10,3XX ROBSON ST,Central Business District,491498.9491,5458524.1438
Other Theft,2014,12,24,15,13,3XX ROBSON ST,Central Business District,491505.1478,5458517.6736
Other Theft,2014,3,18,15,0,3XX ROBSON ST,Central Business District,491539.0249,5458495.5307
Other Theft,2014,4,12,15,0,3XX ROBSON ST,Central Business District,491539.0249,5458495.5307
Other Theft,2014,9,11,10,38,3XX ROBSON ST,Central Business District,491539.0249,5458495.5307
Other Theft,2014,10,3,18,30,3XX ROBSON ST,Central Business District,491539.0249,5458495.5307
Other Theft,2014,3,10,20,12,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,7,25,14,21,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,7,27,23,42,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,8,2,0,44,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,9,11,7,10,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,11,6,8,32,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
Other Theft,2014,11,10,0,0,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
