TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2013,10,4,0,0,12XX W BROADWAY AVE,Fairview,490326.6692,5456753.3296
Other Theft,2013,3,11,13,30,12XX W BROADWAY AVE,Fairview,490336.3262,5456762.2375
Other Theft,2013,7,22,12,0,12XX W BROADWAY AVE,Fairview,490411.7725,5456760.3704
Other Theft,2013,3,15,16,48,12XX W GEORGIA ST,Central Business District,490844.3619,5459431.3444
Other Theft,2013,12,2,20,36,12XX W HASTINGS ST,Central Business District,491046.2771,5459575.2108
Other Theft,2013,8,19,20,18,12XX W HASTINGS ST,Central Business District,491060.5202,5459568.5839
Other Theft,2013,12,4,13,56,12XX W HASTINGS ST,Central Business District,491061.5289,5459578.1999
Other Theft,2013,2,19,22,4,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,3,10,19,7,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,4,25,21,31,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,8,31,16,54,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,9,11,13,29,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,9,13,17,14,12XX W PENDER ST,Central Business District,490991.4266,5459531.8916
Other Theft,2013,6,8,21,28,12XX W PENDER ST,Central Business District,491014.7612,5459520.9869
Other Theft,2013,7,28,20,35,12XX W PENDER ST,Central Business District,491014.7612,5459520.9869
Other Theft,2013,7,30,13,46,12XX W PENDER ST,Central Business District,491021.5493,5459527.9079
Other Theft,2013,8,22,13,45,13XX ALBERNI ST,West End,490667.2323,5459516.388
Other Theft,2013,9,28,22,10,13XX ALBERNI ST,West End,490667.2323,5459516.388
Other Theft,2013,6,10,15,52,13XX ALBERNI ST,West End,490696.2004,5459476.125
Other Theft,2013,3,3,15,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Other Theft,2013,7,14,18,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Other Theft,2013,7,18,11,27,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Other Theft,2013,8,9,16,45,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Other Theft,2013,8,10,17,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Other Theft,2013,7,1,14,0,"13XX ARBUTUS ST ""KITS BEACH""",Kitsilano,488900.4675,5457971.3549
Other Theft,2013,3,29,8,0,13XX BARCLAY ST,West End,490446.0336,5459261.106
Other Theft,2013,6,7,4,50,13XX BEACH AVE,West End,489930.0055,5458650.3621
Other Theft,2013,2,28,22,0,13XX BURNABY ST,West End,490063.0699,5458863.7223
Other Theft,2013,3,29,13,57,13XX BURNABY ST,West End,490090.7232,5458837.0314
Other Theft,2013,3,25,14,31,13XX BUTE ST,West End,490171.7589,5458654.1587
Other Theft,2013,8,6,12,15,13XX CARTWRIGHT ST,Fairview,490190.3411,5457475.4922
Other Theft,2013,3,27,16,25,13XX CARTWRIGHT ST,Fairview,490205.0004,5457480.4939
Other Theft,2013,1,13,9,15,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,2,17,9,30,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,3,3,10,15,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,4,1,0,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,5,3,13,15,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,5,25,11,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,5,30,13,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,5,30,13,30,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,7,19,16,30,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,7,20,9,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,7,31,19,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,7,31,21,35,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,8,22,11,28,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,8,26,13,30,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,12,12,15,30,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2013,6,15,16,0,13XX CARTWRIGHT ST,Fairview,490293.9761,5457445.9662
Other Theft,2013,4,1,13,0,13XX COMMERCIAL DR,Grandview-Woodland,494932.1094,5457719.9193
Other Theft,2013,8,1,21,48,13XX COMMERCIAL DR,Grandview-Woodland,494941.5002,5457732.6079
Other Theft,2013,9,4,23,27,13XX COMMERCIAL DR,Grandview-Woodland,494941.5002,5457732.6079
Other Theft,2013,6,17,19,36,13XX COMMERCIAL DR,Grandview-Woodland,494942.5296,5457785.9067
Other Theft,2013,10,22,9,25,13XX COMMERCIAL DR,Grandview-Woodland,494942.5296,5457785.9067
Other Theft,2013,6,15,17,30,13XX COMMERCIAL DR,Grandview-Woodland,494942.849,5457802.4478
Other Theft,2013,2,3,10,15,13XX COMMERCIAL DR,Grandview-Woodland,494942.92,5457806.1235
Other Theft,2013,5,13,18,0,13XX COMMERCIAL DR,Grandview-Woodland,494942.92,5457806.1235
Other Theft,2013,7,19,8,0,13XX CONNAUGHT DR,Shaughnessy,490094.4926,5454722.0252
Other Theft,2013,1,10,13,30,13XX CONTINENTAL ST,Central Business District,490656.6812,5458201.9802
Other Theft,2013,2,27,10,14,13XX DAVIE ST,West End,490114.8612,5458970.3382
Other Theft,2013,5,15,14,30,13XX DAVIE ST,West End,490142.611,5458942.6766
Other Theft,2013,2,11,2,0,13XX DAVIE ST,West End,490173.1163,5458925.1793
Other Theft,2013,5,24,22,30,13XX E 11TH AVE,Kensington-Cedar Cottage,494434.1435,5456414.2999
Other Theft,2013,1,21,21,0,13XX E 16TH AVE,Kensington-Cedar Cottage,494413.6034,5455938.9464
Other Theft,2013,7,8,18,0,13XX E 21ST AVE,Kensington-Cedar Cottage,494331.4982,5455436.2062
Other Theft,2013,4,11,0,0,13XX E 33RD AVE,Kensington-Cedar Cottage,494411.5409,5454158.0326
Other Theft,2013,4,27,18,26,13XX E 33RD AVE,Kensington-Cedar Cottage,494411.5409,5454158.0326
Other Theft,2013,5,4,18,26,13XX E 33RD AVE,Kensington-Cedar Cottage,494411.5409,5454158.0326
Other Theft,2013,6,7,18,26,13XX E 33RD AVE,Kensington-Cedar Cottage,494411.5409,5454158.0326
Other Theft,2013,5,13,14,0,13XX E 34TH AVE,Kensington-Cedar Cottage,494262.9081,5454077.6104
Other Theft,2013,10,15,2,0,13XX E 3RD AVE,Grandview-Woodland,494428.958,5457239.0936
Other Theft,2013,4,4,13,30,13XX E 41ST AVE,Sunset,494191.6088,5453326.1935
Other Theft,2013,7,23,1,30,13XX E 57TH AVE,Sunset,494377.7692,5451712.5356
Other Theft,2013,1,25,10,43,13XX E 61ST AVE,Sunset,494251.3207,5451325.3258
Other Theft,2013,6,10,22,0,13XX E 7TH AVE,Grandview-Woodland,494410.7429,5456836.623
Other Theft,2013,5,1,0,0,13XX E 7TH AVE,Grandview-Woodland,494477.704,5456835.2651
Other Theft,2013,10,31,9,0,13XX E BROADWAY AVE,Kensington-Cedar Cottage,494369.5104,5456623.567
Other Theft,2013,2,23,0,0,13XX E BROADWAY AVE,Grandview-Woodland,494432.9826,5456631.86
Other Theft,2013,10,24,18,0,13XX E BROADWAY AVE,Grandview-Woodland,494473.5263,5456631.3158
Other Theft,2013,5,19,15,46,13XX E HASTINGS ST,Grandview-Woodland,494442.7424,5458729.6307
Other Theft,2013,2,19,8,47,13XX E KENT N AVE,Sunset,494150.7363,5450708.8984
Other Theft,2013,3,12,9,0,13XX E KENT N AVE,Sunset,494150.7363,5450708.8984
Other Theft,2013,10,21,18,0,13XX E PENDER ST,Grandview-Woodland,494451.3364,5458628.9349
Other Theft,2013,8,10,14,0,13XX GRANVILLE ST,Central Business District,490670.0515,5458132.0198
Other Theft,2013,4,19,19,15,13XX GRANVILLE ST,Central Business District,490693.1852,5458137.1381
Other Theft,2013,11,22,22,40,13XX GRANVILLE ST,Central Business District,490693.1852,5458137.1381
Other Theft,2013,11,6,21,0,13XX HOMER ST,Central Business District,490890.868,5457923.883
Other Theft,2013,5,22,17,13,13XX HORNBY ST,Central Business District,490528.5106,5458254.8944
Other Theft,2013,11,11,11,26,13XX HOWE ST,Central Business District,490531.4652,5458135.8101
Other Theft,2013,11,19,5,30,13XX HOWE ST,Central Business District,490531.4652,5458135.8101
Other Theft,2013,4,25,12,0,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,10,4,16,0,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,10,5,3,0,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,11,17,21,24,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,12,1,1,0,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,12,14,15,0,13XX HOWE ST,Central Business District,490565.4463,5458169.3364
Other Theft,2013,12,5,16,38,13XX JERVIS ST,West End,490061.283,5458784.0758
Other Theft,2013,12,8,13,11,13XX JERVIS ST,West End,490061.283,5458784.0758
Other Theft,2013,3,20,12,45,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,4,4,12,30,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,8,12,13,15,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,9,18,15,30,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,9,25,12,30,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,10,29,10,0,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,12,4,13,20,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,12,10,14,0,13XX JOHNSTON ST,Fairview,490270.8975,5457590.1919
Other Theft,2013,5,21,11,53,13XX JOHNSTON ST,Fairview,490297.8809,5457544.8617
Other Theft,2013,2,9,9,5,13XX KINGSWAY AVE,Kensington-Cedar Cottage,494371.9164,5455343.1438
Other Theft,2013,10,17,12,30,13XX KINGSWAY AVE,Kensington-Cedar Cottage,494410.017,5455312.8302
Other Theft,2013,1,17,19,45,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,4,23,19,30,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,5,25,8,30,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,6,16,18,15,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,6,22,13,30,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,10,19,17,40,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,12,4,11,30,13XX MAIN ST,Central Business District,492714.3863,5457808.2441
Other Theft,2013,1,13,9,6,13XX MAIN ST,Central Business District,492714.482,5457810.9983
Other Theft,2013,7,10,10,52,13XX MAIN ST,Central Business District,492714.482,5457810.9983
Other Theft,2013,10,12,9,10,13XX MAIN ST,Central Business District,492714.482,5457810.9983
Other Theft,2013,12,12,22,0,13XX MAIN ST,Central Business District,492715.1522,5457830.278
Other Theft,2013,11,12,14,0,13XX NANAIMO ST,Hastings-Sunrise,495888.3624,5457785.8856
Other Theft,2013,5,6,8,40,13XX NICOLA ST,West End,489783.8738,5458879.1552
Other Theft,2013,3,26,9,0,13XX PACIFIC BLVD,Central Business District,491002.724,5457849.5721
Other Theft,2013,11,2,20,15,13XX PACIFIC BLVD,Central Business District,491002.724,5457849.5721
Other Theft,2013,5,19,19,28,13XX RENFREW ST,Hastings-Sunrise,496782.959,5457805.1833
Other Theft,2013,5,24,15,12,13XX RICHARDS ST,Central Business District,490743.2163,5457906.5826
Other Theft,2013,5,27,0,30,13XX RICHARDS ST,Central Business District,490817.1616,5457992.1725
Other Theft,2013,6,22,9,0,13XX ROBSON ST,West End,490564.1783,5459463.7823
Other Theft,2013,7,21,0,23,13XX ROBSON ST,West End,490564.1783,5459463.7823
Other Theft,2013,9,27,6,56,13XX ROBSON ST,West End,490564.1783,5459463.7823
Other Theft,2013,5,30,1,30,13XX ROBSON ST,West End,490594.2836,5459433.7555
Other Theft,2013,10,6,6,23,13XX ROBSON ST,West End,490594.2836,5459433.7555
Other Theft,2013,10,17,21,30,13XX ROBSON ST,West End,490618.7442,5459409.3587
Other Theft,2013,8,17,13,0,13XX ROBSON ST,West End,490620.6257,5459407.482
Other Theft,2013,6,6,12,30,13XX ROBSON ST,West End,490624.3889,5459403.7287
Other Theft,2013,12,29,18,40,13XX ROBSON ST,West End,490633.7968,5459394.3453
Other Theft,2013,3,8,23,40,13XX ROBSON ST,West End,490644.2737,5459370.981
Other Theft,2013,6,9,5,40,13XX ROBSON ST,West End,490644.2737,5459370.981
Other Theft,2013,9,4,15,39,13XX ROBSON ST,West End,490644.2737,5459370.981
Other Theft,2013,1,24,12,23,13XX ROBSON ST,West End,490650.7311,5459377.4552
Other Theft,2013,9,4,16,40,13XX SALSBURY DR,Grandview-Woodland,495085.4265,5457804.8154
Other Theft,2013,9,23,6,30,13XX SE MARINE DR,Sunset,494127.8752,5450916.2463
Other Theft,2013,4,12,18,44,13XX SE MARINE DR,Sunset,494135.1351,5450916.0115
Other Theft,2013,9,22,17,30,13XX SW MARINE DR,Marpole,489979.5418,5450131.4068
Other Theft,2013,7,26,20,48,13XX VENABLES ST,Grandview-Woodland,494413.3985,5458229.4186
Other Theft,2013,1,8,17,0,13XX VERNON DR,Strathcona,494271.8145,5457754.2845
Other Theft,2013,4,10,18,0,13XX VICTORIA DR,Grandview-Woodland,495224.8488,5457728.1971
Other Theft,2013,12,10,10,50,13XX W 10TH AVE,Fairview,490243.6959,5456648.1704
Other Theft,2013,3,14,4,13,13XX W 10TH AVE,Fairview,490259.6521,5456647.7795
Other Theft,2013,9,19,11,19,13XX W 12TH AVE,Fairview,490247.714,5456452.8403
Other Theft,2013,6,18,11,0,13XX W 15TH AVE,Fairview,490176.9678,5456141.3202
Other Theft,2013,8,26,19,45,13XX W 55TH AVE,Oakridge,489997.3951,5451993.8324
Other Theft,2013,7,29,11,0,13XX W 70TH AVE,Marpole,490183.9415,5450651.7938
Other Theft,2013,11,18,13,30,13XX W 70TH AVE,Marpole,490183.9415,5450651.7938
Other Theft,2013,2,19,0,0,13XX W 73RD AVE,Marpole,490013.1426,5450238.1285
Other Theft,2013,3,11,14,11,13XX W BROADWAY AVE,Fairview,490113.8229,5456768.2317
Other Theft,2013,2,14,19,0,13XX W BROADWAY AVE,Fairview,490202.1908,5456756.6233
Other Theft,2013,10,21,9,0,13XX W BROADWAY AVE,Fairview,490211.9406,5456765.4993
Other Theft,2013,11,4,7,33,13XX W BROADWAY AVE,Fairview,490211.9406,5456765.4993
Other Theft,2013,7,7,17,0,13XX W GEORGIA ST,West End,490704.4328,5459557.0763
Other Theft,2013,6,21,13,0,13XX W GEORGIA ST,West End,490713.4396,5459548.1879
Other Theft,2013,3,4,13,30,14XX ADANAC ST,Grandview-Woodland,494515.8191,5458319.7926
Other Theft,2013,9,2,20,15,14XX ANDERSON ST,Fairview,490163.5081,5457626.5253
Other Theft,2013,1,29,18,30,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,2,10,13,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,3,16,14,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,5,30,13,30,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,6,2,21,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,6,15,11,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,8,11,15,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,10,15,18,0,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,11,8,12,10,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,12,27,13,41,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2013,4,1,10,0,14XX BARCLAY ST,West End,490378.3866,5459327.5326
Other Theft,2013,4,15,13,22,14XX BEACH AVE,West End,489826.1077,5458800.9166
Other Theft,2013,12,29,0,0,14XX BURRARD ST,Central Business District,490335.1205,5458207.4
Other Theft,2013,7,30,10,0,14XX BURRARD ST,Central Business District,490337.7023,5458209.9878
Other Theft,2013,5,5,15,0,14XX CARTWRIGHT ST,Fairview,490107.7253,5457538.9313
Other Theft,2013,5,5,16,0,14XX CARTWRIGHT ST,Fairview,490107.7253,5457538.9313
Other Theft,2013,1,14,16,0,14XX CHESTNUT ST,Kitsilano,489359.8987,5457818.8917
Other Theft,2013,3,25,22,30,14XX CHESTNUT ST,Kitsilano,489359.8987,5457818.8917
Other Theft,2013,10,31,4,1,14XX CLARK DR,Strathcona,494370.0885,5457697.7133
Other Theft,2013,6,23,12,42,14XX COMMERCIAL DR,Grandview-Woodland,494931.2825,5457670.9954
Other Theft,2013,8,7,1,9,14XX COMMERCIAL DR,Grandview-Woodland,494931.2845,5457671.0994
Other Theft,2013,2,5,13,20,14XX COMMERCIAL DR,Grandview-Woodland,494931.7693,5457700.7129
Other Theft,2013,5,6,14,32,14XX COMMERCIAL DR,Grandview-Woodland,494940.7584,5457691.1786
Other Theft,2013,8,7,17,50,14XX COMMERCIAL DR,Grandview-Woodland,494940.8352,5457695.8709
Other Theft,2013,2,2,20,0,14XX COMOX ST,West End,490201.5026,5459189.8928
Other Theft,2013,1,5,12,56,14XX COMOX ST,West End,490214.0481,5459177.3984
Other Theft,2013,2,14,8,0,14XX E 10TH AVE,Kensington-Cedar Cottage,494540.7016,5456513.5093
Other Theft,2013,5,30,21,34,14XX E 10TH AVE,Kensington-Cedar Cottage,494540.7016,5456513.5093
Other Theft,2013,6,1,12,0,14XX E 13TH AVE,Kensington-Cedar Cottage,494510.9419,5456215.8091
Other Theft,2013,3,25,23,0,14XX E 21ST AVE,Kensington-Cedar Cottage,494561.1436,5455441.6321
Other Theft,2013,9,12,16,43,14XX E 27TH AVE,Kensington-Cedar Cottage,494461.5485,5454849.637
Other Theft,2013,9,1,9,30,14XX E 39TH AVE,Kensington-Cedar Cottage,494403.9921,5453564.3645
Other Theft,2013,1,17,7,39,14XX E 3RD AVE,Grandview-Woodland,494543.891,5457228.8726
Other Theft,2013,5,12,10,33,14XX E 41ST AVE,Kensington-Cedar Cottage,494474.4883,5453335.4278
Other Theft,2013,11,21,20,0,14XX E 41ST AVE,Kensington-Cedar Cottage,494539.0898,5453334.5716
Other Theft,2013,12,31,8,0,14XX E 41ST AVE,Kensington-Cedar Cottage,494539.0898,5453334.5716
Other Theft,2013,6,8,17,31,14XX E 60TH AVE,Victoria-Fraserview,494484.93,5451406.696
Other Theft,2013,8,14,9,0,14XX E 8TH AVE,Grandview-Woodland,494596.9419,5456733.1498
Other Theft,2013,5,18,16,23,14XX E BROADWAY AVE,Grandview-Woodland,494525.8901,5456630.5808
Other Theft,2013,9,12,11,52,14XX E BROADWAY AVE,Grandview-Woodland,494525.8901,5456630.5808
Other Theft,2013,10,22,4,0,14XX E BROADWAY AVE,Grandview-Woodland,494607.759,5456629.3776
Other Theft,2013,10,26,0,0,14XX E HASTINGS ST,Grandview-Woodland,494588.8533,5458736.0844
Other Theft,2013,1,9,8,46,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,1,19,16,15,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,1,20,13,51,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,1,27,12,26,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,2,3,14,0,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,2,8,10,45,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,2,19,14,44,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,2,20,22,48,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,6,10,50,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,10,20,20,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,22,17,10,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,23,15,20,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,24,14,14,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,29,15,18,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,3,31,12,30,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,4,5,17,25,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,4,21,14,36,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,5,5,8,20,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,5,11,20,34,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,5,26,15,16,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,6,8,16,29,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,7,7,15,40,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,7,13,13,26,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,7,25,10,35,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,7,25,11,49,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,7,30,20,30,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,9,4,20,9,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,10,18,9,20,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,10,19,18,7,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,10,26,15,33,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,10,31,19,44,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,11,11,17,12,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,11,23,18,13,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,12,2,13,10,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,12,21,18,18,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,12,26,14,53,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,12,29,18,53,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2013,11,30,14,45,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494485.8673,5455080.3086
Other Theft,2013,5,4,18,37,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494485.9608,5455089.4522
Other Theft,2013,8,26,19,56,14XX FOUNTAIN WAY,Fairview,490069.5486,5457324.2716
Other Theft,2013,9,1,10,21,14XX FOUNTAIN WAY,Fairview,490167.4947,5457230.3935
Other Theft,2013,3,18,2,0,14XX GRANT ST,Grandview-Woodland,494573.5658,5457631.2539
Other Theft,2013,3,24,10,0,14XX GRANT ST,Grandview-Woodland,494578.4818,5457631.0372
Other Theft,2013,5,13,9,27,14XX GRANT ST,Grandview-Woodland,494608.4665,5457630.501
Other Theft,2013,10,30,13,41,14XX HARO ST,West End,490445.0097,5459425.8118
Other Theft,2013,11,25,11,9,14XX HORNBY ST,Central Business District,490435.6122,5458175.8617
Other Theft,2013,5,28,13,41,14XX HOWE ST,Central Business District,490438.5037,5458042.2139
Other Theft,2013,12,12,22,0,14XX HOWE ST,Central Business District,490452.8511,5458056.7634
Other Theft,2013,7,30,9,50,14XX HOWE ST,Central Business District,490507.7843,5458099.4474
Other Theft,2013,10,3,12,33,14XX JOHNSTON ST,Fairview,490249.221,5457601.5834
Other Theft,2013,9,15,14,58,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494488.7051,5455253.2375
Other Theft,2013,5,4,12,0,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494499.0821,5455246.3469
Other Theft,2013,11,4,13,53,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494499.0821,5455246.3469
Other Theft,2013,11,12,11,0,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494499.0821,5455246.3469
Other Theft,2013,2,16,0,40,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494549.3681,5455201.9793
Other Theft,2013,9,26,15,47,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494550.9674,5455211.8937
Other Theft,2013,11,19,19,5,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494630.5247,5455159.0656
Other Theft,2013,4,12,12,0,14XX LAMEYS MILL RD,Fairview,490007.4357,5457361.3803
Other Theft,2013,7,31,18,30,14XX LAMEYS MILL RD,Fairview,490094.2869,5457244.9618
Other Theft,2013,4,25,19,0,14XX LAMEYS MILL RD,Fairview,490113.531,5457232.2306
Other Theft,2013,11,15,20,45,14XX PENDRELL ST,West End,490136.4183,5459116.3462
Other Theft,2013,2,10,11,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,2,14,14,50,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,3,13,12,30,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,3,28,18,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,4,1,11,30,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,4,20,13,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,4,30,16,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,6,8,12,37,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,6,10,13,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Other Theft,2013,7,29,10,45,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
