TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2012,1,24,21,0,5XX E 6TH AVE,Mount Pleasant,493313.6961,5456952.22
Theft from Vehicle,2012,1,24,23,0,5XX E 6TH AVE,Mount Pleasant,493313.6961,5456952.22
Theft from Vehicle,2012,6,24,19,0,5XX E 6TH AVE,Mount Pleasant,493313.6961,5456952.22
Theft from Vehicle,2012,9,23,0,30,5XX E 6TH AVE,Mount Pleasant,493313.6961,5456952.22
Theft from Vehicle,2012,6,16,10,30,5XX E 8TH AVE,Mount Pleasant,493270.6708,5456742.5685
Theft from Vehicle,2012,11,21,19,30,5XX E 8TH AVE,Mount Pleasant,493333.5085,5456741.6688
Theft from Vehicle,2012,1,28,1,0,5XX E CORDOVA ST,Strathcona,493260.2197,5458831.8768
Theft from Vehicle,2012,3,30,20,0,5XX E GEORGIA ST,Strathcona,493244.6303,5458419.4437
Theft from Vehicle,2012,11,20,15,42,5XX E GEORGIA ST,Strathcona,493267.7372,5458409.5935
Theft from Vehicle,2012,12,5,15,27,5XX E GEORGIA ST,Strathcona,493267.7372,5458409.5935
Theft from Vehicle,2012,12,12,21,30,5XX E HASTINGS ST,Strathcona,493272.5649,5458726.9232
Theft from Vehicle,2012,12,18,17,0,5XX E HASTINGS ST,Strathcona,493272.5649,5458726.9232
Theft from Vehicle,2012,3,17,11,3,5XX E PENDER ST,Strathcona,493208.4766,5458612.4018
Theft from Vehicle,2012,1,31,18,0,5XX E PENDER ST,Strathcona,493328.2391,5458608.5921
Theft from Vehicle,2012,8,8,9,50,5XX GORE AVE,Strathcona,492927.931,5458620.0687
Theft from Vehicle,2012,8,21,17,35,5XX GORE AVE,Strathcona,492927.931,5458620.0687
Theft from Vehicle,2012,9,16,13,30,5XX GORE AVE,Strathcona,492927.931,5458620.0687
Theft from Vehicle,2012,11,1,18,0,5XX GRANVILLE ST,Central Business District,491563.0065,5459014.3549
Theft from Vehicle,2012,8,24,20,0,5XX GRANVILLE ST,Central Business District,491603.9264,5459068.5792
Theft from Vehicle,2012,5,25,18,0,5XX GREAT NORTHERN WAY,Strathcona,493287.4637,5457123.3551
Theft from Vehicle,2012,1,7,17,0,5XX HAMILTON ST,Central Business District,491896.5061,5458796.761
Theft from Vehicle,2012,2,13,13,30,5XX HAMILTON ST,Central Business District,491906.8817,5458807.2381
Theft from Vehicle,2012,2,3,22,30,5XX HAMILTON ST,Central Business District,491917.2573,5458817.7151
Theft from Vehicle,2012,8,8,20,30,5XX HAMILTON ST,Central Business District,491917.2573,5458817.7151
Theft from Vehicle,2012,4,20,23,0,5XX HAMILTON ST,Central Business District,491927.9048,5458815.4717
Theft from Vehicle,2012,1,20,6,16,5XX HAWKS AVE,Strathcona,493652.3061,5458599.0504
Theft from Vehicle,2012,3,16,15,28,5XX HEATLEY AVE,Strathcona,493489.8487,5458604.9321
Theft from Vehicle,2012,8,15,17,28,5XX HELMCKEN ST,Central Business District,491071.2847,5458250.0312
Theft from Vehicle,2012,4,12,23,59,5XX HOMER ST,Central Business District,491795.1398,5458836.3867
Theft from Vehicle,2012,12,7,22,0,5XX HOMER ST,Central Business District,491843.2174,5458872.2871
Theft from Vehicle,2012,4,22,2,0,5XX HOMER ST,Central Business District,491857.7612,5458887.0948
Theft from Vehicle,2012,9,2,17,35,5XX HOMER ST,Central Business District,491857.7612,5458887.0948
Theft from Vehicle,2012,4,22,22,0,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2012,5,5,22,0,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2012,6,15,23,0,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2012,1,3,15,40,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,2,9,21,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,2,13,18,45,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,2,15,2,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,2,16,23,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,3,12,19,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,3,13,16,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,3,13,16,30,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,3,26,19,30,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,3,30,0,30,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,5,6,18,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,6,24,12,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,7,30,14,45,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,8,4,22,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2012,4,28,20,0,5XX HORNBY ST,Central Business District,491469.5005,5459207.0259
Theft from Vehicle,2012,4,8,16,50,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2012,12,1,18,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2012,12,8,13,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2012,6,1,17,0,5XX INDUSTRIAL AVE,Strathcona,493170.6291,5457378.2599
Theft from Vehicle,2012,8,8,19,0,5XX KEEFER ST,Strathcona,493294.1286,5458509.1673
Theft from Vehicle,2012,8,10,21,0,5XX KEEFER ST,Strathcona,493294.1286,5458509.1673
Theft from Vehicle,2012,12,31,21,0,5XX KEEFER ST,Strathcona,493294.1286,5458509.1673
Theft from Vehicle,2012,2,28,9,15,5XX KINGSWAY AVE,Mount Pleasant,493230.212,5456107.7641
Theft from Vehicle,2012,5,11,18,0,5XX LILLOOET ST,Hastings-Sunrise,497170.1307,5458538.006
Theft from Vehicle,2012,8,3,19,0,5XX MOBERLY RD,Fairview,491458.8793,5457272.3306
Theft from Vehicle,2012,5,15,0,0,5XX MOBERLY RD,Fairview,491459.0776,5457235.5078
Theft from Vehicle,2012,9,28,20,0,5XX NELSON ST,Central Business District,491186.5775,5458365.7805
Theft from Vehicle,2012,3,26,13,0,5XX NICOLA ST,Central Business District,490728.7233,5459818.5919
Theft from Vehicle,2012,7,24,4,42,5XX PACIFIC ST,Central Business District,490679.5216,5457931.7869
Theft from Vehicle,2012,11,11,18,40,5XX PACIFIC ST,Central Business District,490685.8787,5457925.5769
Theft from Vehicle,2012,10,28,22,0,5XX PACIFIC ST,Central Business District,490717.6643,5457894.5268
Theft from Vehicle,2012,6,26,10,15,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2012,9,14,10,30,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2012,7,13,18,30,5XX POWELL ST,Strathcona,493218.102,5458923.9355
Theft from Vehicle,2012,6,18,10,35,5XX POWELL ST,Strathcona,493290.5967,5458921.7372
Theft from Vehicle,2012,1,9,20,0,5XX PRIOR ST,Strathcona,493217.7319,5458211.6503
Theft from Vehicle,2012,12,13,18,30,5XX PRIOR ST,Strathcona,493283.2092,5458218.6677
Theft from Vehicle,2012,1,31,18,45,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,2,26,16,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,3,6,18,30,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,3,10,19,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,3,13,19,29,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,3,31,11,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,4,11,9,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,4,15,22,20,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,4,19,18,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,4,29,21,30,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,5,5,18,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,6,12,9,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,6,12,13,30,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,7,2,9,7,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,11,6,10,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,11,10,16,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,11,23,8,30,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2012,2,1,12,45,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2012,2,2,17,15,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2012,6,13,9,30,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2012,6,22,7,15,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2012,11,25,14,0,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Theft from Vehicle,2012,2,17,22,0,5XX SALSBURY DR,Grandview-Woodland,495034.9295,5458525.2583
Theft from Vehicle,2012,1,23,20,30,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2012,1,27,18,30,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2012,7,15,8,40,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2012,8,27,9,45,5XX SEYMOUR ST,Central Business District,491698.0024,5459018.6143
Theft from Vehicle,2012,6,1,2,30,5XX SEYMOUR ST,Central Business District,491719.1624,5459026.949
Theft from Vehicle,2012,6,24,15,0,5XX SEYMOUR ST,Central Business District,491719.1624,5459026.949
Theft from Vehicle,2012,1,19,16,30,5XX SHANGHAI ALLY,Central Business District,492355.464,5458629.5808
Theft from Vehicle,2012,9,28,2,31,5XX SMITHE ST,Central Business District,491262.343,5458537.0206
Theft from Vehicle,2012,3,9,18,0,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2012,3,11,12,0,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2012,3,11,15,0,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2012,3,11,17,30,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2012,3,11,23,40,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2012,10,1,11,47,5XX SMITHE ST,Central Business District,491276.0732,5458523.5716
Theft from Vehicle,2012,4,16,10,40,5XX STANLEY PARK DR,Stanley Park,490391.2335,5460519.9256
Theft from Vehicle,2012,4,27,12,0,5XX STANLEY PARK DR,Stanley Park,490391.2335,5460519.9256
Theft from Vehicle,2012,3,10,17,43,5XX SW MARINE DR,Marpole,491345.8905,5450730.5417
Theft from Vehicle,2012,4,7,23,30,5XX SW MARINE DR,Marpole,491345.8905,5450730.5417
Theft from Vehicle,2012,3,6,19,0,5XX TAYLOR ST,Central Business District,492304.877,5458594.2212
Theft from Vehicle,2012,10,3,19,10,5XX TAYLOR ST,Central Business District,492304.877,5458594.2212
Theft from Vehicle,2012,10,10,14,0,5XX TAYLOR ST,Central Business District,492323.4808,5458662.465
Theft from Vehicle,2012,2,14,17,0,5XX THURLOW ST,Central Business District,491191.0707,5459364.7993
Theft from Vehicle,2012,9,3,20,0,5XX UNION ST,Strathcona,493199.6868,5458310.8225
Theft from Vehicle,2012,1,31,21,30,5XX UNION ST,Strathcona,493280.4313,5458317.0642
Theft from Vehicle,2012,5,26,18,14,5XX W 10TH AVE,Fairview,491629.9831,5456610.4297
Theft from Vehicle,2012,5,26,20,46,5XX W 10TH AVE,Fairview,491629.9831,5456610.4297
Theft from Vehicle,2012,8,27,20,0,5XX W 10TH AVE,Fairview,491629.9831,5456610.4297
Theft from Vehicle,2012,4,14,16,11,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Theft from Vehicle,2012,5,12,14,0,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Theft from Vehicle,2012,8,1,7,30,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Theft from Vehicle,2012,9,8,15,0,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Theft from Vehicle,2012,4,29,16,0,5XX W 12TH AVE,Fairview,491532.9915,5456408.0538
Theft from Vehicle,2012,11,25,12,0,5XX W 13TH AVE,Fairview,491575.7359,5456301.0767
Theft from Vehicle,2012,4,2,0,1,5XX W 14TH AVE,Fairview,491518.3614,5456233.4013
Theft from Vehicle,2012,1,30,3,0,5XX W 14TH AVE,Fairview,491586.2152,5456222.2467
Theft from Vehicle,2012,4,18,0,49,5XX W 16TH AVE,Fairview,491465.6714,5456030.0424
Theft from Vehicle,2012,3,3,16,30,5XX W 16TH AVE,South Cambie,491540.4283,5456019.5179
Theft from Vehicle,2012,1,29,20,30,5XX W 16TH AVE,Fairview,491617.7781,5456027.3614
Theft from Vehicle,2012,4,1,0,0,5XX W 16TH AVE,South Cambie,491624.5415,5456018.1058
Theft from Vehicle,2012,1,15,13,0,5XX W 28TH AVE,South Cambie,491409.2181,5454831.3518
Theft from Vehicle,2012,8,1,19,9,5XX W 2ND AVE,Fairview,491586.9819,5457072.1097
Theft from Vehicle,2012,9,19,18,0,5XX W 2ND AVE,Fairview,491640.2858,5457086.5559
Theft from Vehicle,2012,8,1,8,0,5XX W 30TH AVE,South Cambie,491414.1296,5454605.7019
Theft from Vehicle,2012,12,11,22,55,5XX W 45TH AVE,Oakridge,491474.704,5453008.6099
Theft from Vehicle,2012,12,28,5,12,5XX W 62ND AVE,Marpole,491413.8563,5451263.5941
Theft from Vehicle,2012,7,20,4,0,5XX W 63RD AVE,Marpole,491389.3998,5451172.1096
Theft from Vehicle,2012,2,19,22,0,5XX W 64TH AVE,Marpole,491414.3867,5451071.2591
Theft from Vehicle,2012,6,12,2,0,5XX W 64TH AVE,Marpole,491424.3495,5451070.9276
Theft from Vehicle,2012,5,30,18,0,5XX W 64TH AVE,Marpole,491453.9338,5451060.7943
Theft from Vehicle,2012,11,30,16,0,5XX W 65TH AVE,Marpole,491277.7386,5450977.0671
Theft from Vehicle,2012,3,29,6,30,5XX W 6TH AVE,Fairview,491548.4765,5457007.01
Theft from Vehicle,2012,10,20,16,0,5XX W 7TH AVE,Fairview,491482.1412,5456927.2666
Theft from Vehicle,2012,1,1,21,0,5XX W 7TH AVE,Fairview,491485.589,5456927.1739
Theft from Vehicle,2012,10,19,18,0,5XX W 7TH AVE,Fairview,491485.589,5456927.1739
Theft from Vehicle,2012,12,8,0,0,5XX W 7TH AVE,Fairview,491485.589,5456927.1739
Theft from Vehicle,2012,10,3,21,0,5XX W 7TH AVE,Fairview,491592.4698,5456924.3005
Theft from Vehicle,2012,9,27,20,0,5XX W 7TH AVE,Fairview,491633.5972,5456914.0475
Theft from Vehicle,2012,8,1,0,16,5XX W 8TH AVE,Fairview,491505.1735,5456833.2086
Theft from Vehicle,2012,11,20,13,20,5XX W 8TH AVE,Fairview,491615.835,5456820.3679
Theft from Vehicle,2012,7,27,20,0,5XX W 8TH AVE,Fairview,491631.2584,5456816.3786
Theft from Vehicle,2012,4,26,21,0,5XX W BROADWAY AVE,Fairview,491573.3794,5456719.5292
Theft from Vehicle,2012,3,25,3,30,5XX W BROADWAY AVE,Fairview,491628.8664,5456718.0587
Theft from Vehicle,2012,2,13,13,0,5XX W GEORGIA ST,Central Business District,491515.0884,5458764.6499
Theft from Vehicle,2012,3,9,9,30,5XX W HASTINGS ST,Central Business District,491823.1363,5459070.555
Theft from Vehicle,2012,5,4,20,0,5XX W HASTINGS ST,Central Business District,491823.1363,5459070.555
Theft from Vehicle,2012,8,27,19,30,5XX W HASTINGS ST,Central Business District,491823.1363,5459070.555
Theft from Vehicle,2012,8,27,22,30,5XX W HASTINGS ST,Central Business District,491823.1363,5459070.555
Theft from Vehicle,2012,3,15,12,59,5XX W HASTINGS ST,Central Business District,491848.3956,5459045.2426
Theft from Vehicle,2012,11,16,18,30,5XX W HASTINGS ST,Central Business District,491854.7104,5459038.9145
Theft from Vehicle,2012,12,4,4,35,5XX W HASTINGS ST,Central Business District,491854.7104,5459038.9145
Theft from Vehicle,2012,2,15,9,0,5XX W PENDER ST,Central Business District,491782.3933,5458984.0489
Theft from Vehicle,2012,3,14,8,0,5XX W PENDER ST,Central Business District,491782.3933,5458984.0489
Theft from Vehicle,2012,3,15,9,0,5XX W PENDER ST,Central Business District,491782.3933,5458984.0489
Theft from Vehicle,2012,5,6,18,0,5XX WOODLAND DR,Grandview-Woodland,494719.8075,5458614.6197
Theft from Vehicle,2012,6,9,18,0,60XX ADERA ST,Kerrisdale,489553.1256,5453155.3806
Theft from Vehicle,2012,6,11,20,0,60XX ADERA ST,Kerrisdale,489562.1056,5453147.7307
Theft from Vehicle,2012,5,9,18,0,60XX ANGUS DR,Kerrisdale,489244.3876,5453148.2541
Theft from Vehicle,2012,5,22,20,0,60XX CARTIER ST,Oakridge,489949.2408,5453114.0855
Theft from Vehicle,2012,6,3,22,0,60XX CARTIER ST,Oakridge,489950.5041,5453169.831
Theft from Vehicle,2012,11,19,19,0,60XX CHURCHILL ST,Kerrisdale,489691.9491,5453151.8466
Theft from Vehicle,2012,11,16,16,30,60XX FRASER ST,Sunset,493409.277,5453033.3831
Theft from Vehicle,2012,8,23,0,0,60XX HIGHBURY ST,Dunbar-Southlands,486288.8925,5453261.0217
Theft from Vehicle,2012,3,9,3,0,60XX HOLLAND ST,Kerrisdale,485987.1697,5453173.5571
Theft from Vehicle,2012,3,19,16,0,60XX HOLLAND ST,Kerrisdale,485996.6615,5453183.2599
Theft from Vehicle,2012,11,13,0,30,60XX HOLLAND ST,Kerrisdale,485999.3128,5453258.4478
Theft from Vehicle,2012,1,1,0,0,60XX LANARK ST,Victoria-Fraserview,494487.9131,5452996.9774
Theft from Vehicle,2012,6,13,20,0,60XX LAUREL ST,Oakridge,490917.1872,5453115.0763
Theft from Vehicle,2012,12,3,18,0,60XX MAIN ST,Sunset,492605.4927,5452989.9024
Theft from Vehicle,2012,10,8,16,0,60XX MARGUERITE ST,Kerrisdale,489450.5386,5453139.4611
Theft from Vehicle,2012,9,25,12,0,60XX ONTARIO ST,Oakridge,492298.6101,5453029.6678
Theft from Vehicle,2012,3,14,20,0,60XX TISDALL ST,Oakridge,491142.7448,5453117.8322
Theft from Vehicle,2012,1,20,21,0,60XX TISDALL ST,Oakridge,491147.5969,5453068.5368
Theft from Vehicle,2012,7,27,15,30,60XX TISDALL ST,Oakridge,491147.5969,5453068.5368
Theft from Vehicle,2012,7,31,13,0,60XX TRAFALGAR ST,Kerrisdale,487932.3381,5453253.092
Theft from Vehicle,2012,2,2,20,0,60XX TYNE ST,Killarney,497669.3834,5452899.1821
Theft from Vehicle,2012,7,9,0,0,60XX VICTORIA DR,Victoria-Fraserview,495219.6957,5452933.3612
Theft from Vehicle,2012,8,11,23,30,60XX VINE ST,Kerrisdale,488343.0937,5453192.2652
Theft from Vehicle,2012,11,22,9,0,60XX WILTSHIRE ST,Kerrisdale,489345.4026,5453205.2928
Theft from Vehicle,2012,9,10,7,55,61XX ADERA ST,Kerrisdale,489559.3015,5453040.6738
Theft from Vehicle,2012,2,3,16,30,61XX ARLINGTON ST,Killarney,497983.0147,5452870.0424
Theft from Vehicle,2012,8,4,15,45,61XX ASH ST,Oakridge,491412.995,5452922.1493
Theft from Vehicle,2012,10,23,17,0,61XX ASH ST,Oakridge,491412.995,5452922.1493
Theft from Vehicle,2012,10,23,20,50,61XX ASH ST,Oakridge,491412.995,5452922.1493
Theft from Vehicle,2012,10,24,7,48,61XX ASH ST,Oakridge,491412.995,5452922.1493
Theft from Vehicle,2012,5,10,0,0,61XX BEATRICE ST,Victoria-Fraserview,495124.3732,5452788.1282
Theft from Vehicle,2012,8,27,2,30,61XX BLENHEIM ST,Kerrisdale,486993.5519,5453092.91
Theft from Vehicle,2012,8,8,3,30,61XX BOUNDARY RD,Killarney,498283.6759,5452863.8948
Theft from Vehicle,2012,7,30,23,0,61XX CARNARVON ST,Kerrisdale,487370.8569,5453093.8745
Theft from Vehicle,2012,3,17,23,0,61XX FRASER ST,Sunset,493403.6237,5452864.7441
Theft from Vehicle,2012,12,13,21,0,61XX FRASER ST,Sunset,493403.6237,5452864.7441
Theft from Vehicle,2012,8,23,23,30,61XX GLENDALOUGH PL,Dunbar-Southlands,486865.9002,5453128.8782
Theft from Vehicle,2012,11,24,23,30,61XX GLENDALOUGH PL,Dunbar-Southlands,486865.9002,5453128.8782
Theft from Vehicle,2012,1,27,17,0,61XX GLENDALOUGH PL,Dunbar-Southlands,486875.0441,5453128.9262
Theft from Vehicle,2012,5,26,23,59,61XX LARCH ST,Kerrisdale,488143.1281,5453070.8606
Theft from Vehicle,2012,9,22,23,59,61XX MACDONALD ST,Kerrisdale,487805.8293,5453110.5246
Theft from Vehicle,2012,11,27,20,0,61XX MAIN ST,Sunset,492613.3065,5452903.9499
Theft from Vehicle,2012,11,16,17,30,61XX MCCLEERY ST,Kerrisdale,487696.8205,5453066.1008
Theft from Vehicle,2012,5,12,23,0,61XX PRINCE ALBERT ST,Sunset,493593.6262,5452856.1371
Theft from Vehicle,2012,8,25,0,0,61XX RUPERT ST,Killarney,496929.032,5452823.3151
Theft from Vehicle,2012,10,10,5,0,61XX SOPHIA ST,Sunset,492761.3964,5452950.3424
Theft from Vehicle,2012,7,15,16,43,61XX SOUTHLANDS PL,Kerrisdale,487091.8604,5453063.0209
Theft from Vehicle,2012,8,19,23,0,61XX ST CLAIR PL,Kerrisdale,486090.1078,5453149.7042
Theft from Vehicle,2012,3,16,0,30,61XX ST CLAIR PL,Kerrisdale,486092.0846,5453181.7665
Theft from Vehicle,2012,2,7,15,0,61XX WEST BLVD,Kerrisdale,488655.7043,5453036.4016
Theft from Vehicle,2012,5,25,0,0,62XX BEATRICE ST,Victoria-Fraserview,495113.7852,5452699.677
Theft from Vehicle,2012,7,24,12,0,62XX BROOKS ST,Killarney,497452.2386,5452736.9738
Theft from Vehicle,2012,6,20,20,30,62XX CARNARVON ST,Kerrisdale,487358.0091,5453011.5425
Theft from Vehicle,2012,8,26,21,30,62XX CEDARHURST ST,Kerrisdale,487510.9779,5453043.6515
Theft from Vehicle,2012,1,28,12,30,62XX FRASER ST,Sunset,493392.7018,5452792.3078
Theft from Vehicle,2012,3,7,23,0,62XX FRASER ST,Sunset,493401.6987,5452784.696
Theft from Vehicle,2012,3,27,14,48,62XX FRASER ST,Sunset,493402.6069,5452831.1531
Theft from Vehicle,2012,4,9,0,0,62XX GRANVILLE ST,Oakridge,489831.8236,5452936.1721
Theft from Vehicle,2012,10,11,22,45,62XX KILLARNEY ST,Killarney,496685.3172,5452639.5079
Theft from Vehicle,2012,11,23,0,0,62XX KILLARNEY ST,Killarney,496685.3172,5452639.5079
Theft from Vehicle,2012,1,12,19,0,62XX MACDONALD ST,Kerrisdale,487804.8091,5453012.6421
Theft from Vehicle,2012,7,31,1,0,62XX MACDONALD ST,Kerrisdale,487813.7737,5452995.3744
Theft from Vehicle,2012,7,6,23,0,62XX MACKENZIE ST,Kerrisdale,487596.1551,5453043.952
Theft from Vehicle,2012,11,17,1,0,62XX MACKENZIE ST,Kerrisdale,487605.0317,5452995.0687
Theft from Vehicle,2012,3,31,23,20,62XX MARGUERITE ST,Kerrisdale,489445.4132,5452927.581
Theft from Vehicle,2012,6,29,19,0,62XX MARGUERITE ST,Kerrisdale,489446.0055,5452951.9842
Theft from Vehicle,2012,8,29,23,0,62XX MARGUERITE ST,Kerrisdale,489447.1444,5452998.9135
Theft from Vehicle,2012,2,26,0,0,62XX PRINCE ALBERT ST,Sunset,493602.1363,5452825.2834
Theft from Vehicle,2012,4,11,8,30,62XX VICTORIA DR,Victoria-Fraserview,495214.7236,5452755.0088
Theft from Vehicle,2012,3,8,18,0,63XX ADERA ST,Kerrisdale,489545.7141,5452883.2016
Theft from Vehicle,2012,7,1,18,25,63XX ARGYLE ST,Victoria-Fraserview,494774.7194,5452684.7136
Theft from Vehicle,2012,6,28,19,0,63XX ARGYLE ST,Victoria-Fraserview,494784.5282,5452714.6087
Theft from Vehicle,2012,6,18,11,0,63XX BEATRICE ST,Victoria-Fraserview,495121.0523,5452586.1594
Theft from Vehicle,2012,1,8,22,30,63XX BROOKS ST,Killarney,497438.0551,5452587.0078
Theft from Vehicle,2012,9,16,20,0,63XX BROOKS ST,Killarney,497447.302,5452590.2522
Theft from Vehicle,2012,1,19,2,0,63XX CYPRESS ST,Kerrisdale,489124.2037,5452868.7689
Theft from Vehicle,2012,4,30,10,30,63XX FRASER ST,Sunset,493391.1163,5452710.0223
Theft from Vehicle,2012,2,9,19,30,63XX LABURNUM ST,Kerrisdale,489019.4327,5452834.5976
Theft from Vehicle,2012,2,9,21,30,63XX LABURNUM ST,Kerrisdale,489020.3343,5452876.7756
Theft from Vehicle,2012,6,4,20,30,63XX LANARK ST,Victoria-Fraserview,494481.019,5452702.0772
Theft from Vehicle,2012,12,16,22,30,63XX MACDONALD ST,Kerrisdale,487813.6897,5452868.8804
Theft from Vehicle,2012,12,26,21,0,63XX MACDONALD ST,Kerrisdale,487813.6897,5452868.8804
Theft from Vehicle,2012,4,11,10,30,63XX MAIN ST,Sunset,492611.0724,5452702.1407
Theft from Vehicle,2012,8,22,8,49,63XX MCCLEERY ST,Kerrisdale,487696.2111,5452947.1208
Theft from Vehicle,2012,2,15,12,0,63XX TISDALL ST,Oakridge,491132.0587,5452801.2531
Theft from Vehicle,2012,12,25,20,0,63XX TISDALL ST,Oakridge,491132.4907,5452819.652
Theft from Vehicle,2012,2,3,21,0,63XX WILTSHIRE ST,Kerrisdale,489335.2211,5452836.0439
Theft from Vehicle,2012,10,5,23,0,64XX ASH ST,Oakridge,491408.2767,5452749.3852
Theft from Vehicle,2012,3,27,20,0,64XX BALSAM PL,Kerrisdale,488212.4119,5452784.7276
Theft from Vehicle,2012,10,1,9,0,64XX CAMBIE ST,Oakridge,491503.7956,5452669.2532
Theft from Vehicle,2012,4,10,0,0,64XX CARTIER ST,Oakridge,489996.8061,5452691.6474
Theft from Vehicle,2012,4,12,17,0,64XX CHESTER ST,Sunset,493486.5722,5452554.7517
Theft from Vehicle,2012,4,12,18,0,64XX CHESTER ST,Sunset,493486.5722,5452554.7517
Theft from Vehicle,2012,4,12,18,30,64XX CHESTER ST,Sunset,493486.5722,5452554.7517
Theft from Vehicle,2012,4,12,22,0,64XX CHESTER ST,Sunset,493486.5722,5452554.7517
Theft from Vehicle,2012,4,13,9,27,64XX CHESTER ST,Sunset,493486.5722,5452554.7517
Theft from Vehicle,2012,3,24,16,0,64XX CHESTER ST,Sunset,493495.4778,5452542.8974
Theft from Vehicle,2012,3,24,22,0,64XX CHESTER ST,Sunset,493496.7001,5452603.1868
Theft from Vehicle,2012,7,23,17,0,64XX CHURCHILL ST,Kerrisdale,489694.3275,5452788.4086
